"fh_evento","Evento"
"2018-03-08 13:58:24","PET"
"2018-03-08 13:58:24","PET"
"2018-03-08 13:58:21","VAL"
"2018-03-08 13:58:21","VAL"
"2018-03-08 13:58:21","VAL"
"2018-03-08 13:58:21","VAL"
"2018-03-08 13:58:20","VAL"
"2018-03-08 13:58:18","PET"
"2018-03-08 13:58:18","PET"
"2018-03-08 13:58:18","PET"
"2018-03-08 13:58:18","PET"
"2018-03-08 13:58:17","PER"
"2018-03-08 13:58:17","VAL"
"2018-03-08 13:58:17","PER"
"2018-03-08 13:58:16","PET"
"2018-03-08 13:58:16","VAL"
"2018-03-08 13:58:13","PET"
"2018-03-08 13:58:13","PET"
"2018-03-08 13:58:12","VAL"
"2018-03-08 13:58:12","VAL"
"2018-03-08 13:58:12","VAL"
"2018-03-08 13:58:12","VAL"
"2018-03-08 13:58:11","VAL"
"2018-03-08 13:58:11","VAL"
"2018-03-08 13:58:11","PET"
"2018-03-08 13:58:11","PET"
"2018-03-08 13:58:11","VAL"
"2018-03-08 13:58:10","PET"
"2018-03-08 13:58:10","PET"
"2018-03-08 13:58:10","VAL"
"2018-03-08 13:58:09","PET"
"2018-03-08 13:58:08","PET"
"2018-03-08 13:58:08","VAL"
"2018-03-08 13:58:08","PET"
"2018-03-08 13:58:07","VAL"
"2018-03-08 13:58:06","VAL"
"2018-03-08 13:58:06","VAL"
"2018-03-08 13:58:06","VAL"
"2018-03-08 13:58:06","PET"
"2018-03-08 13:58:05","PET"
"2018-03-08 13:58:05","PET"
"2018-03-08 13:58:04","PET"
"2018-03-08 13:58:03","PET"
"2018-03-08 13:58:03","PET"
"2018-03-08 13:58:03","PET"
"2018-03-08 13:58:02","VAL"
"2018-03-08 13:58:01","VAL"
"2018-03-08 13:58:01","VAL"
"2018-03-08 13:58:01","VAL"
"2018-03-08 13:57:59","PET"
"2018-03-08 13:57:59","VAL"
"2018-03-08 13:57:58","VAL"
"2018-03-08 13:57:58","PET"
"2018-03-08 13:57:58","PET"
"2018-03-08 13:57:56","PET"
"2018-03-08 13:57:56","PET"
"2018-03-08 13:57:56","PET"
"2018-03-08 13:57:55","VAL"
"2018-03-08 13:57:55","PER"
"2018-03-08 13:57:52","PET"
"2018-03-08 13:57:51","VAL"
"2018-03-08 13:57:50","VAL"
"2018-03-08 13:57:50","PET"
"2018-03-08 13:57:49","VAL"
"2018-03-08 13:57:49","VAL"
"2018-03-08 13:57:49","PER"
"2018-03-08 13:57:48","VAL"
"2018-03-08 13:57:47","PET"
"2018-03-08 13:57:47","PET"
"2018-03-08 13:57:46","VAL"
"2018-03-08 13:57:46","VAL"
"2018-03-08 13:57:46","PET"
"2018-03-08 13:57:46","VAL"
"2018-03-08 13:57:46","VAL"
"2018-03-08 13:57:45","VAL"
"2018-03-08 13:57:45","PET"
"2018-03-08 13:57:44","PET"
"2018-03-08 13:57:44","PET"
"2018-03-08 13:57:44","PET"
"2018-03-08 13:57:43","VAL"
"2018-03-08 13:57:43","VAL"
"2018-03-08 13:57:41","PET"
"2018-03-08 13:57:41","PET"
"2018-03-08 13:57:41","PET"
"2018-03-08 13:57:41","PET"
"2018-03-08 13:57:39","VAL"
"2018-03-08 13:57:36","VAL"
"2018-03-08 13:57:36","PET"
"2018-03-08 13:57:36","VAL"
"2018-03-08 13:57:35","VAL"
"2018-03-08 13:57:35","VAL"
"2018-03-08 13:57:35","PET"
"2018-03-08 13:57:34","VAL"
"2018-03-08 13:57:34","PET"
"2018-03-08 13:57:33","PER"
"2018-03-08 13:57:33","PER"
"2018-03-08 13:57:32","PET"
"2018-03-08 13:57:31","PET"
"2018-03-08 13:57:31","PET"
"2018-03-08 13:57:30","PET"
"2018-03-08 13:57:30","PET"
"2018-03-08 13:57:28","VAL"
"2018-03-08 13:57:26","VAL"
"2018-03-08 13:57:26","VAL"
"2018-03-08 13:57:25","PET"
"2018-03-08 13:57:25","VAL"
"2018-03-08 13:57:25","VAL"
"2018-03-08 13:57:24","PER"
"2018-03-08 13:57:23","PET"
"2018-03-08 13:57:23","PET"
"2018-03-08 13:57:23","PET"
"2018-03-08 13:57:23","PET"
"2018-03-08 13:57:23","VAL"
"2018-03-08 13:57:22","VAL"
"2018-03-08 13:57:20","PET"
"2018-03-08 13:57:20","VAL"
"2018-03-08 13:57:19","PET"
"2018-03-08 13:57:18","PET"
"2018-03-08 13:57:18","VAL"
"2018-03-08 13:57:17","VAL"
"2018-03-08 13:57:17","VAL"
"2018-03-08 13:57:17","VAL"
"2018-03-08 13:57:17","VAL"
"2018-03-08 13:57:17","VAL"
"2018-03-08 13:57:16","PET"
"2018-03-08 13:57:15","PET"
"2018-03-08 13:57:15","PET"
"2018-03-08 13:57:15","PET"
"2018-03-08 13:57:14","VAL"
"2018-03-08 13:57:14","PET"
"2018-03-08 13:57:14","PET"
"2018-03-08 13:57:12","PET"
"2018-03-08 13:57:10","VAL"
"2018-03-08 13:57:08","PET"
"2018-03-08 13:57:07","PET"
"2018-03-08 13:57:07","PET"
"2018-03-08 13:57:06","VAL"
"2018-03-08 13:57:06","VAL"
"2018-03-08 13:57:06","VAL"
"2018-03-08 13:57:06","VAL"
"2018-03-08 13:57:06","PET"
"2018-03-08 13:57:05","VAL"
"2018-03-08 13:57:04","PET"
"2018-03-08 13:57:04","PET"
"2018-03-08 13:57:03","PET"
"2018-03-08 13:57:02","PET"
"2018-03-08 13:57:02","PET"
"2018-03-08 13:57:02","PET"
"2018-03-08 13:57:02","PET"
"2018-03-08 13:57:01","VAL"
"2018-03-08 13:57:01","PER"
"2018-03-08 13:57:00","PET"
"2018-03-08 13:56:58","PET"
"2018-03-08 13:56:57","VAL"
"2018-03-08 13:56:57","PER"
"2018-03-08 13:56:54","PET"
"2018-03-08 13:56:54","VAL"
"2018-03-08 13:56:53","VAL"
"2018-03-08 13:56:53","VAL"
"2018-03-08 13:56:52","VAL"
"2018-03-08 13:56:52","PET"
"2018-03-08 13:56:52","PER"
"2018-03-08 13:56:52","PER"
"2018-03-08 13:56:51","PET"
"2018-03-08 13:56:49","PET"
"2018-03-08 13:56:49","PET"
"2018-03-08 13:56:48","VAL"
"2018-03-08 13:56:46","PET"
"2018-03-08 13:56:45","VAL"
"2018-03-08 13:56:45","VAL"
"2018-03-08 13:56:45","VAL"
"2018-03-08 13:56:44","VAL"
"2018-03-08 13:56:44","VAL"
"2018-03-08 13:56:44","VAL"
"2018-03-08 13:56:44","VAL"
"2018-03-08 13:56:43","PET"
"2018-03-08 13:56:43","VAL"
"2018-03-08 13:56:43","PET"
"2018-03-08 13:56:42","PET"
"2018-03-08 13:56:41","PET"
"2018-03-08 13:56:40","PET"
"2018-03-08 13:56:40","VAL"
"2018-03-08 13:56:39","PET"
"2018-03-08 13:56:39","PET"
"2018-03-08 13:56:39","VAL"
"2018-03-08 13:56:39","PET"
"2018-03-08 13:56:38","VAL"
"2018-03-08 13:56:37","VAL"
"2018-03-08 13:56:37","VAL"
"2018-03-08 13:56:37","PET"
"2018-03-08 13:56:37","PET"
"2018-03-08 13:56:35","PET"
"2018-03-08 13:56:34","PET"
"2018-03-08 13:56:33","VAL"
"2018-03-08 13:56:33","PET"
"2018-03-08 13:56:31","PER"
"2018-03-08 13:56:31","PET"
"2018-03-08 13:56:29","VAL"
"2018-03-08 13:56:28","PER"
"2018-03-08 13:56:28","PET"
"2018-03-08 13:56:27","VAL"
"2018-03-08 13:56:25","VAL"
"2018-03-08 13:56:25","PET"
"2018-03-08 13:56:24","VAL"
"2018-03-08 13:56:23","PET"
"2018-03-08 13:56:22","PET"
"2018-03-08 13:56:22","VAL"
"2018-03-08 13:56:21","VAL"
"2018-03-08 13:56:20","PET"
"2018-03-08 13:56:18","PET"
"2018-03-08 13:56:18","VAL"
"2018-03-08 13:56:18","VAL"
"2018-03-08 13:56:17","VAL"
"2018-03-08 13:56:16","PET"
"2018-03-08 13:56:16","VAL"
"2018-03-08 13:56:15","PET"
"2018-03-08 13:56:14","PET"
"2018-03-08 13:56:14","VAL"
"2018-03-08 13:56:13","VAL"
"2018-03-08 13:56:13","VAL"
"2018-03-08 13:56:12","PET"
"2018-03-08 13:56:11","PET"
"2018-03-08 13:56:10","PET"
"2018-03-08 13:56:10","PER"
"2018-03-08 13:56:10","PET"
"2018-03-08 13:56:07","VAL"
"2018-03-08 13:56:05","VAL"
"2018-03-08 13:56:04","PET"
"2018-03-08 13:56:03","PET"
"2018-03-08 13:56:03","PER"
"2018-03-08 13:56:02","VAL"
"2018-03-08 13:56:02","PER"
"2018-03-08 13:56:02","VAL"
"2018-03-08 13:56:00","PER"
"2018-03-08 13:56:00","PET"
"2018-03-08 13:55:59","PET"
"2018-03-08 13:55:58","VAL"
"2018-03-08 13:55:57","VAL"
"2018-03-08 13:55:57","VAL"
"2018-03-08 13:55:56","PET"
"2018-03-08 13:55:55","PET"
"2018-03-08 13:55:55","VAL"
"2018-03-08 13:55:55","VAL"
"2018-03-08 13:55:54","PET"
"2018-03-08 13:55:53","PET"
"2018-03-08 13:55:52","PET"
"2018-03-08 13:55:50","VAL"
"2018-03-08 13:55:50","VAL"
"2018-03-08 13:55:48","VAL"
"2018-03-08 13:55:48","PET"
"2018-03-08 13:55:47","PET"
"2018-03-08 13:55:46","PER"
"2018-03-08 13:55:44","PER"
"2018-03-08 13:55:44","PER"
"2018-03-08 13:55:44","PET"
"2018-03-08 13:55:44","VAL"
"2018-03-08 13:55:41","PET"
"2018-03-08 13:55:40","PER"
"2018-03-08 13:55:40","VAL"
"2018-03-08 13:55:39","PET"
"2018-03-08 13:55:39","VAL"
"2018-03-08 13:55:38","VAL"
"2018-03-08 13:55:38","PER"
"2018-03-08 13:55:37","VAL"
"2018-03-08 13:55:37","PET"
"2018-03-08 13:55:36","PET"
"2018-03-08 13:55:36","PET"
"2018-03-08 13:55:35","VAL"
"2018-03-08 13:55:34","VAL"
"2018-03-08 13:55:33","PET"
"2018-03-08 13:55:32","VAL"
"2018-03-08 13:55:32","PET"
"2018-03-08 13:55:31","VAL"
"2018-03-08 13:55:30","VAL"
"2018-03-08 13:55:30","PET"
"2018-03-08 13:55:29","VAL"
"2018-03-08 13:55:29","VAL"
"2018-03-08 13:55:28","PET"
"2018-03-08 13:55:28","VAL"
"2018-03-08 13:55:27","PET"
"2018-03-08 13:55:27","PET"
"2018-03-08 13:55:27","PET"
"2018-03-08 13:55:26","VAL"
"2018-03-08 13:55:26","JAR"
"2018-03-08 13:55:26","VAL"
"2018-03-08 13:55:26","VAL"
"2018-03-08 13:55:25","PET"
"2018-03-08 13:55:24","PET"
"2018-03-08 13:55:24","PET"
"2018-03-08 13:55:22","VAL"
"2018-03-08 13:55:21","VAL"
"2018-03-08 13:55:20","VAL"
"2018-03-08 13:55:20","PET"
"2018-03-08 13:55:20","VAL"
"2018-03-08 13:55:19","VAL"
"2018-03-08 13:55:19","PER"
"2018-03-08 13:55:19","PET"
"2018-03-08 13:55:18","PET"
"2018-03-08 13:55:18","PET"
"2018-03-08 13:55:17","PET"
"2018-03-08 13:55:16","VAL"
"2018-03-08 13:55:15","PET"
"2018-03-08 13:55:14","VAL"
"2018-03-08 13:55:14","VAL"
"2018-03-08 13:55:13","VAL"
"2018-03-08 13:55:13","PET"
"2018-03-08 13:55:13","VAL"
"2018-03-08 13:55:12","PET"
"2018-03-08 13:55:12","PET"
"2018-03-08 13:55:12","VAL"
"2018-03-08 13:55:11","VAL"
"2018-03-08 13:55:11","PET"
"2018-03-08 13:55:10","PET"
"2018-03-08 13:55:10","PET"
"2018-03-08 13:55:09","PET"
"2018-03-08 13:55:08","PET"
"2018-03-08 13:55:08","PET"
"2018-03-08 13:55:07","PET"
"2018-03-08 13:55:06","VAL"
"2018-03-08 13:55:06","PET"
"2018-03-08 13:55:05","PET"
"2018-03-08 13:55:05","PET"
"2018-03-08 13:55:05","PET"
"2018-03-08 13:55:04","PET"
"2018-03-08 13:55:04","PET"
"2018-03-08 13:55:02","PET"
"2018-03-08 13:55:02","VAL"
"2018-03-08 13:55:01","VAL"
"2018-03-08 13:55:00","VAL"
"2018-03-08 13:54:59","VAL"
"2018-03-08 13:54:59","PET"
"2018-03-08 13:54:59","VAL"
"2018-03-08 13:54:57","VAL"
"2018-03-08 13:54:57","PET"
"2018-03-08 13:54:57","VAL"
"2018-03-08 13:54:57","PET"
"2018-03-08 13:54:56","PET"
"2018-03-08 13:54:56","PET"
"2018-03-08 13:54:56","VAL"
"2018-03-08 13:54:55","VAL"
"2018-03-08 13:54:55","PET"
"2018-03-08 13:54:54","PET"
"2018-03-08 13:54:52","PET"
"2018-03-08 13:54:52","VAL"
"2018-03-08 13:54:51","PET"
"2018-03-08 13:54:50","VAL"
"2018-03-08 13:54:50","VAL"
"2018-03-08 13:54:50","PET"
"2018-03-08 13:54:49","VAL"
"2018-03-08 13:54:49","VAL"
"2018-03-08 13:54:47","PET"
"2018-03-08 13:54:47","VAL"
"2018-03-08 13:54:46","PET"
"2018-03-08 13:54:46","PET"
"2018-03-08 13:54:45","VAL"
"2018-03-08 13:54:44","PET"
"2018-03-08 13:54:44","PET"
"2018-03-08 13:54:44","PET"
"2018-03-08 13:54:43","VAL"
"2018-03-08 13:54:43","VAL"
"2018-03-08 13:54:43","VAL"
"2018-03-08 13:54:43","VAL"
"2018-03-08 13:54:42","VAL"
"2018-03-08 13:54:41","PET"
"2018-03-08 13:54:40","PET"
"2018-03-08 13:54:40","VAL"
"2018-03-08 13:54:40","PET"
"2018-03-08 13:54:40","PET"
"2018-03-08 13:54:39","VAL"
"2018-03-08 13:54:39","VAL"
"2018-03-08 13:54:38","PET"
"2018-03-08 13:54:37","PET"
"2018-03-08 13:54:37","PET"
"2018-03-08 13:54:37","VAL"
"2018-03-08 13:54:36","PET"
"2018-03-08 13:54:36","VAL"
"2018-03-08 13:54:36","VAL"
"2018-03-08 13:54:35","VAL"
"2018-03-08 13:54:35","VAL"
"2018-03-08 13:54:35","PET"
"2018-03-08 13:54:33","PET"
"2018-03-08 13:54:33","PET"
"2018-03-08 13:54:33","PET"
"2018-03-08 13:54:33","PET"
"2018-03-08 13:54:32","VAL"
"2018-03-08 13:54:30","VAL"
"2018-03-08 13:54:30","PET"
"2018-03-08 13:54:30","PET"
"2018-03-08 13:54:29","PET"
"2018-03-08 13:54:28","PER"
"2018-03-08 13:54:27","PET"
"2018-03-08 13:54:27","VAL"
"2018-03-08 13:54:26","VAL"
"2018-03-08 13:54:25","VAL"
"2018-03-08 13:54:25","PET"
"2018-03-08 13:54:23","PET"
"2018-03-08 13:54:22","PET"
"2018-03-08 13:54:21","VAL"
"2018-03-08 13:54:21","VAL"
"2018-03-08 13:54:20","VAL"
"2018-03-08 13:54:19","VAL"
"2018-03-08 13:54:19","PET"
"2018-03-08 13:54:18","VAL"
"2018-03-08 13:54:17","VAL"
"2018-03-08 13:54:17","PET"
"2018-03-08 13:54:16","PET"
"2018-03-08 13:54:16","VAL"
"2018-03-08 13:54:16","PET"
"2018-03-08 13:54:14","VAL"
"2018-03-08 13:54:14","VAL"
"2018-03-08 13:54:14","PET"
"2018-03-08 13:54:14","VAL"
"2018-03-08 13:54:13","PET"
"2018-03-08 13:54:13","PET"
"2018-03-08 13:54:12","PET"
"2018-03-08 13:54:12","VAL"
"2018-03-08 13:54:12","VAL"
"2018-03-08 13:54:12","VAL"
"2018-03-08 13:54:11","PET"
"2018-03-08 13:54:11","PET"
"2018-03-08 13:54:09","PET"
"2018-03-08 13:54:09","PET"
"2018-03-08 13:54:08","VAL"
"2018-03-08 13:54:08","PET"
"2018-03-08 13:54:06","PET"
"2018-03-08 13:54:06","VAL"
"2018-03-08 13:54:06","VAL"
"2018-03-08 13:54:03","PET"
"2018-03-08 13:54:03","PET"
"2018-03-08 13:54:03","PER"
"2018-03-08 13:54:02","VAL"
"2018-03-08 13:54:01","VAL"
"2018-03-08 13:54:00","VAL"
"2018-03-08 13:54:00","PET"
"2018-03-08 13:53:59","PET"
"2018-03-08 13:53:58","PER"
"2018-03-08 13:53:57","VAL"
"2018-03-08 13:53:56","PET"
"2018-03-08 13:53:56","VAL"
"2018-03-08 13:53:55","PET"
"2018-03-08 13:53:55","VAL"
"2018-03-08 13:53:53","VAL"
"2018-03-08 13:53:53","PET"
"2018-03-08 13:53:52","PET"
"2018-03-08 13:53:51","VAL"
"2018-03-08 13:53:51","PET"
"2018-03-08 13:53:50","PET"
"2018-03-08 13:53:50","VAL"
"2018-03-08 13:53:50","VAL"
"2018-03-08 13:53:48","PET"
"2018-03-08 13:53:48","VAL"
"2018-03-08 13:53:47","VAL"
"2018-03-08 13:53:47","VAL"
"2018-03-08 13:53:47","PET"
"2018-03-08 13:53:46","VAL"
"2018-03-08 13:53:45","PET"
"2018-03-08 13:53:45","PET"
"2018-03-08 13:53:44","PER"
"2018-03-08 13:53:44","VAL"
"2018-03-08 13:53:44","PET"
"2018-03-08 13:53:44","VAL"
"2018-03-08 13:53:44","VAL"
"2018-03-08 13:53:44","VAL"
"2018-03-08 13:53:42","PET"
"2018-03-08 13:53:42","PET"
"2018-03-08 13:53:41","PET"
"2018-03-08 13:53:41","VAL"
"2018-03-08 13:53:40","PET"
"2018-03-08 13:53:40","PET"
"2018-03-08 13:53:40","VAL"
"2018-03-08 13:53:40","PET"
"2018-03-08 13:53:39","VAL"
"2018-03-08 13:53:38","PET"
"2018-03-08 13:53:37","PET"
"2018-03-08 13:53:36","VAL"
"2018-03-08 13:53:35","PET"
"2018-03-08 13:53:35","PET"
"2018-03-08 13:53:34","VAL"
"2018-03-08 13:53:34","VAL"
"2018-03-08 13:53:32","PET"
"2018-03-08 13:53:31","PET"
"2018-03-08 13:53:30","VAL"
"2018-03-08 13:53:29","VAL"
"2018-03-08 13:53:28","PET"
"2018-03-08 13:53:28","VAL"
"2018-03-08 13:53:27","VAL"
"2018-03-08 13:53:25","PET"
"2018-03-08 13:53:25","VAL"
"2018-03-08 13:53:25","PET"
"2018-03-08 13:53:24","VAL"
"2018-03-08 13:53:24","VAL"
"2018-03-08 13:53:23","PET"
"2018-03-08 13:53:23","VAL"
"2018-03-08 13:53:23","VAL"
"2018-03-08 13:53:23","VAL"
"2018-03-08 13:53:22","PET"
"2018-03-08 13:53:21","PET"
"2018-03-08 13:53:21","PET"
"2018-03-08 13:53:21","PET"
"2018-03-08 13:53:21","VAL"
"2018-03-08 13:53:21","VAL"
"2018-03-08 13:53:20","PET"
"2018-03-08 13:53:19","PET"
"2018-03-08 13:53:18","PET"
"2018-03-08 13:53:18","PET"
"2018-03-08 13:53:18","VAL"
"2018-03-08 13:53:17","VAL"
"2018-03-08 13:53:17","VAL"
"2018-03-08 13:53:16","PET"
"2018-03-08 13:53:16","VAL"
"2018-03-08 13:53:16","PET"
"2018-03-08 13:53:15","PET"
"2018-03-08 13:53:15","PET"
"2018-03-08 13:53:14","PET"
"2018-03-08 13:53:14","PET"
"2018-03-08 13:53:14","VAL"
"2018-03-08 13:53:13","VAL"
"2018-03-08 13:53:13","VAL"
"2018-03-08 13:53:12","PET"
"2018-03-08 13:53:11","PET"
"2018-03-08 13:53:11","PET"
"2018-03-08 13:53:10","PET"
"2018-03-08 13:53:07","VAL"
"2018-03-08 13:53:06","VAL"
"2018-03-08 13:53:06","VAL"
"2018-03-08 13:53:05","PET"
"2018-03-08 13:53:04","PET"
"2018-03-08 13:53:04","PET"
"2018-03-08 13:53:03","PER"
"2018-03-08 13:53:03","PER"
"2018-03-08 13:52:58","VAL"
"2018-03-08 13:52:58","VAL"
"2018-03-08 13:52:58","PER"
"2018-03-08 13:52:57","PET"
"2018-03-08 13:52:57","VAL"
"2018-03-08 13:52:56","VAL"
"2018-03-08 13:52:56","PET"
"2018-03-08 13:52:55","VAL"
"2018-03-08 13:52:54","PET"
"2018-03-08 13:52:53","VAL"
"2018-03-08 13:52:53","PET"
"2018-03-08 13:52:52","PET"
"2018-03-08 13:52:52","VAL"
"2018-03-08 13:52:52","VAL"
"2018-03-08 13:52:51","VAL"
"2018-03-08 13:52:50","PET"
"2018-03-08 13:52:50","VAL"
"2018-03-08 13:52:48","PET"
"2018-03-08 13:52:47","PET"
"2018-03-08 13:52:47","VAL"
"2018-03-08 13:52:47","VAL"
"2018-03-08 13:52:46","VAL"
"2018-03-08 13:52:45","VAL"
"2018-03-08 13:52:45","PET"
"2018-03-08 13:52:45","VAL"
"2018-03-08 13:52:45","PET"
"2018-03-08 13:52:45","PET"
"2018-03-08 13:52:44","VAL"
"2018-03-08 13:52:44","VAL"
"2018-03-08 13:52:43","PET"
"2018-03-08 13:52:43","PET"
"2018-03-08 13:52:43","PER"
"2018-03-08 13:52:42","PET"
"2018-03-08 13:52:42","PET"
"2018-03-08 13:52:41","PET"
"2018-03-08 13:52:41","VAL"
"2018-03-08 13:52:40","PET"
"2018-03-08 13:52:40","VAL"
"2018-03-08 13:52:37","PET"
"2018-03-08 13:52:37","PET"
"2018-03-08 13:52:36","VAL"
"2018-03-08 13:52:35","VAL"
"2018-03-08 13:52:35","VAL"
"2018-03-08 13:52:35","VAL"
"2018-03-08 13:52:35","VAL"
"2018-03-08 13:52:34","PET"
"2018-03-08 13:52:33","PET"
"2018-03-08 13:52:32","PET"
"2018-03-08 13:52:32","VAL"
"2018-03-08 13:52:31","PET"
"2018-03-08 13:52:31","PET"
"2018-03-08 13:52:30","VAL"
"2018-03-08 13:52:30","PET"
"2018-03-08 13:52:30","VAL"
"2018-03-08 13:52:30","VAL"
"2018-03-08 13:52:28","VAL"
"2018-03-08 13:52:28","PET"
"2018-03-08 13:52:28","PET"
"2018-03-08 13:52:27","VAL"
"2018-03-08 13:52:27","PET"
"2018-03-08 13:52:26","PET"
"2018-03-08 13:52:26","VAL"
"2018-03-08 13:52:25","VAL"
"2018-03-08 13:52:25","PET"
"2018-03-08 13:52:25","VAL"
"2018-03-08 13:52:25","VAL"
"2018-03-08 13:52:24","VAL"
"2018-03-08 13:52:24","PET"
"2018-03-08 13:52:23","VAL"
"2018-03-08 13:52:22","PET"
"2018-03-08 13:52:22","PET"
"2018-03-08 13:52:21","PET"
"2018-03-08 13:52:20","VAL"
"2018-03-08 13:52:20","VAL"
"2018-03-08 13:52:19","PET"
"2018-03-08 13:52:19","PET"
"2018-03-08 13:52:18","VAL"
"2018-03-08 13:52:17","VAL"
"2018-03-08 13:52:17","VAL"
"2018-03-08 13:52:17","PET"
"2018-03-08 13:52:17","VAL"
"2018-03-08 13:52:16","VAL"
"2018-03-08 13:52:15","PET"
"2018-03-08 13:52:14","PET"
"2018-03-08 13:52:13","VAL"
"2018-03-08 13:52:13","PER"
"2018-03-08 13:52:13","VAL"
"2018-03-08 13:52:13","PET"
"2018-03-08 13:52:13","PET"
"2018-03-08 13:52:13","PET"
"2018-03-08 13:52:12","PER"
"2018-03-08 13:52:11","PET"
"2018-03-08 13:52:11","PET"
"2018-03-08 13:52:10","PET"
"2018-03-08 13:52:08","PET"
"2018-03-08 13:52:08","PET"
"2018-03-08 13:52:08","PET"
"2018-03-08 13:52:08","VAL"
"2018-03-08 13:52:07","PET"
"2018-03-08 13:52:05","PET"
"2018-03-08 13:52:05","VAL"
"2018-03-08 13:52:03","VAL"
"2018-03-08 13:52:03","VAL"
"2018-03-08 13:52:02","VAL"
"2018-03-08 13:52:02","PET"
"2018-03-08 13:52:01","PET"
"2018-03-08 13:52:00","VAL"
"2018-03-08 13:52:00","VAL"
"2018-03-08 13:52:00","VAL"
"2018-03-08 13:51:59","VAL"
"2018-03-08 13:51:59","PET"
"2018-03-08 13:51:58","PET"
"2018-03-08 13:51:58","PET"
"2018-03-08 13:51:57","VAL"
"2018-03-08 13:51:56","VAL"
"2018-03-08 13:51:55","PET"
"2018-03-08 13:51:55","PET"
"2018-03-08 13:51:55","PET"
"2018-03-08 13:51:55","PET"
"2018-03-08 13:51:54","VAL"
"2018-03-08 13:51:54","VAL"
"2018-03-08 13:51:53","VAL"
"2018-03-08 13:51:53","PET"
"2018-03-08 13:51:52","PET"
"2018-03-08 13:51:51","PET"
"2018-03-08 13:51:51","PET"
"2018-03-08 13:51:49","VAL"
"2018-03-08 13:51:48","VAL"
"2018-03-08 13:51:45","PET"
"2018-03-08 13:51:45","PER"
"2018-03-08 13:51:45","PET"
"2018-03-08 13:51:44","VAL"
"2018-03-08 13:51:43","PER"
"2018-03-08 13:51:42","PET"
"2018-03-08 13:51:40","VAL"
"2018-03-08 13:51:40","PER"
"2018-03-08 13:51:40","VAL"
"2018-03-08 13:51:39","VAL"
"2018-03-08 13:51:38","PET"
"2018-03-08 13:51:38","PET"
"2018-03-08 13:51:37","PET"
"2018-03-08 13:51:37","VAL"
"2018-03-08 13:51:36","VAL"
"2018-03-08 13:51:35","PET"
"2018-03-08 13:51:34","PET"
"2018-03-08 13:51:32","VAL"
"2018-03-08 13:51:31","VAL"
"2018-03-08 13:51:31","PET"
"2018-03-08 13:51:30","VAL"
"2018-03-08 13:51:29","PET"
"2018-03-08 13:51:29","VAL"
"2018-03-08 13:51:27","PET"
"2018-03-08 13:51:27","VAL"
"2018-03-08 13:51:27","PET"
"2018-03-08 13:51:27","VAL"
"2018-03-08 13:51:26","VAL"
"2018-03-08 13:51:26","PET"
"2018-03-08 13:51:25","PET"
"2018-03-08 13:51:24","PET"
"2018-03-08 13:51:23","VAL"
"2018-03-08 13:51:21","VAL"
"2018-03-08 13:51:20","PET"
"2018-03-08 13:51:19","PET"
"2018-03-08 13:51:19","VAL"
"2018-03-08 13:51:18","VAL"
"2018-03-08 13:51:18","VAL"
"2018-03-08 13:51:18","VAL"
"2018-03-08 13:51:18","VAL"
"2018-03-08 13:51:17","VAL"
"2018-03-08 13:51:17","PET"
"2018-03-08 13:51:17","VAL"
"2018-03-08 13:51:17","VAL"
"2018-03-08 13:51:16","VAL"
"2018-03-08 13:51:16","VAL"
"2018-03-08 13:51:15","PET"
"2018-03-08 13:51:15","PET"
"2018-03-08 13:51:14","PET"
"2018-03-08 13:51:14","PET"
"2018-03-08 13:51:13","PET"
"2018-03-08 13:51:13","PER"
"2018-03-08 13:51:12","PET"
"2018-03-08 13:51:12","VAL"
"2018-03-08 13:51:12","PET"
"2018-03-08 13:51:10","PET"
"2018-03-08 13:51:10","PET"
"2018-03-08 13:51:10","PET"
"2018-03-08 13:51:08","VAL"
"2018-03-08 13:51:06","VAL"
"2018-03-08 13:51:04","VAL"
"2018-03-08 13:51:04","VAL"
"2018-03-08 13:51:04","PET"
"2018-03-08 13:51:04","VAL"
"2018-03-08 13:51:04","PET"
"2018-03-08 13:51:04","VAL"
"2018-03-08 13:51:02","PET"
"2018-03-08 13:51:02","PET"
"2018-03-08 13:51:01","PET"
"2018-03-08 13:51:00","PET"
"2018-03-08 13:47:35","VAL"
"2018-03-08 13:47:27","PET"
"2018-03-08 13:47:18","PER"
"2018-03-08 13:47:18","PER"
"2018-03-08 13:47:16","VAL"
"2018-03-08 13:47:15","VAL"
"2018-03-08 13:47:15","VAL"
"2018-03-08 13:47:15","VAL"
"2018-03-08 13:47:15","VAL"
"2018-03-08 13:47:14","PET"
"2018-03-08 13:47:14","VAL"
"2018-03-08 13:47:14","VAL"
"2018-03-08 13:47:13","VAL"
"2018-03-08 13:47:13","PET"
"2018-03-08 13:47:13","VAL"
"2018-03-08 13:47:12","PET"
"2018-03-08 13:47:11","VAL"
"2018-03-08 13:47:11","PET"
"2018-03-08 13:47:10","PET"
"2018-03-08 13:47:10","PET"
"2018-03-08 13:47:10","PET"
"2018-03-08 13:47:10","PET"
"2018-03-08 13:47:10","PET"
"2018-03-08 13:47:08","PET"
"2018-03-08 13:40:23","ERR"
"2018-03-08 13:34:42","ERR"
"2018-03-08 13:34:08","PET"
"2018-03-08 13:34:01","PET"
"2018-03-08 13:32:14","ERR"
"2018-03-08 13:32:14","309"
